3.572569274902343750e+01
3.566194152832031250e+01
3.541670608520507812e+01
3.523878479003906250e+01
3.529074478149414062e+01
3.615752792358398438e+01
3.657237243652343750e+01
3.714451217651367188e+01
3.717135238647460938e+01
3.681451797485351562e+01
3.633238601684570312e+01
3.560601043701171875e+01
3.679380798339843750e+01
3.769387435913085938e+01
3.844805908203125000e+01
3.851367950439453125e+01
3.763182067871093750e+01
3.659086608886718750e+01
3.560703277587890625e+01
3.736248016357421875e+01
3.817276000976562500e+01
3.886349105834960938e+01
3.864764404296875000e+01
3.729951858520507812e+01
3.633444595336914062e+01
3.577635192871093750e+01
3.760915374755859375e+01
3.801575088500976562e+01
3.812236785888671875e+01
3.774347305297851562e+01
3.611086273193359375e+01
3.520323944091796875e+01
3.667476272583007812e+01
3.692886734008789062e+01
3.649864196777343750e+01
3.577915191650390625e+01
3.509017181396484375e+01
